upper,COUNTY,INDEXYEAR,LOCATION,POPULATION,TOTAL,RATE,VTOTAL,VRATE,MURDER,RAPE,ROBBERY,ASSAULT,PTOTAL,PRATE,ARSON,BURGLARY,THEFT,MVTHEFT
THURSTON,Thurston,1995,Olympia Police Department,37170,2519,67.8,157,4.2,1,25,23,108,2362,64,8,327,1886,141
THURSTON,Thurston,1996,Olympia Police Department,37960,3072,80.9,161,4.2,1,29,45,86,2911,77,31,472,2222,186
THURSTON,Thurston,1997,Olympia Police Department,38650,2948,76.3,107,2.8,0,20,35,52,2841,74,20,425,2108,288
THURSTON,Thurston,1998,Olympia Police Department,39070,3014,77.1,150,3.8,0,30,67,53,2864,73,11,437,2194,222
THURSTON,Thurston,1999,Olympia Police Department,40210,2581,64.2,129,3.2,0,34,37,58,2452,61,10,340,1980,122
THURSTON,Thurston,2000,Olympia Police Department,40310,2891,71.7,148,3.7,2,45,51,50,2743,68,13,442,2081,207
THURSTON,Thurston,2001,Olympia Police Department,42530,3177,74.7,118,2.8,0,24,35,59,3059,72,18,498,2268,275
THURSTON,Thurston,2002,Olympia Police Department,42690,2795,65.5,144,3.4,0,25,50,69,2651,62,4,437,2005,205
THURSTON,Thurston,2003,Olympia Police Department,42860,2342,54.6,145,3.4,0,38,32,75,2197,51,8,303,1724,162
THURSTON,Thurston,2004,Olympia Police Department,43040,2836,65.9,148,3.4,6,35,26,81,2688,63,5,437,2050,196
THURSTON,Thurston,2005,Olympia Police Department,43330,2668,61.6,115,2.7,0,24,26,65,2553,59,4,467,1849,233
THURSTON,Thurston,2006,Olympia Police Department,43740,2308,52.8,149,3.4,0,28,38,83,2159,49,10,282,1661,206
THURSTON,Thurston,2007,Olympia Police Department,44460,2153,48.4,118,2.7,0,28,27,63,2035,46,12,296,1493,234
THURSTON,Thurston,2008,Olympia Police Department,44800,2396,53.5,150,3.3,3,22,42,83,2246,50,8,376,1712,150
THURSTON,Thurston,2009,Olympia Police Department,45250,2247,49.7,122,2.7,1,30,24,67,2125,47,10,382,1556,177
THURSTON,Thurston,2010,Olympia Police Department,45500,2717,59.7,150,3.3,0,37,29,84,2567,56,5,425,1987,150
THURSTON,Thurston,2011,Olympia Police Department,46780,2108,45.1,126,2.7,0,17,31,78,1982,42,6,342,1535,99
THURSTON,Thurston,2012,Olympia Police Department,47500,2063,43.4,133,2.8,5,37,33,58,1930,41,2,434,1390,104
THURSTON,Thurston,1994,Rainier Police Department,1432,79,55.2,6,4.2,0,0,0,6,73,51,2,18,53,0
THURSTON,Thurston,1995,Rainier Police Department,1440,29,20.1,1,0.7,0,1,0,0,28,19,0,8,19,1
THURSTON,Thurston,1996,Rainier Police Department,1490,82,55,12,8.1,0,2,1,9,70,47,0,27,43,0
THURSTON,Thurston,1997,Rainier Police Department,1530,98,64.1,9,5.9,0,0,1,8,89,58,1,38,49,1
THURSTON,Thurston,1998,Rainier Police Department,1560,58,37.2,0,0,0,0,0,0,58,37,0,18,34,6
THURSTON,Thurston,1999,Rainier Police Department,1570,70,44.6,5,3.2,0,1,0,4,65,41,0,4,56,5
THURSTON,Thurston,2000,Rainier Police Department,1590,57,35.8,1,0.6,0,0,0,1,56,35,0,13,34,9
THURSTON,Thurston,2001,Rainier Police Department,1485,37,24.9,2,1.3,0,0,0,2,35,24,0,5,29,1
THURSTON,Thurston,2002,Rainier Police Department,1490,40,26.8,3,2,0,0,0,3,37,25,0,9,27,1
THURSTON,Thurston,2003,Rainier Police Department,1515,47,31,2,1.3,0,0,0,2,45,30,0,6,34,5
THURSTON,Thurston,2005,Rainier Police Department,1585,42,26.5,1,0.6,0,0,0,1,41,26,0,6,23,12
THURSTON,Thurston,2006,Rainier Police Department,1665,44,26.4,1,0.6,0,0,0,1,43,26,0,13,29,1
THURSTON,Thurston,2007,Rainier Police Department,1705,34,19.9,3,1.8,1,0,0,2,31,18,1,16,12,2
THURSTON,Thurston,2008,Rainier Police Department,1740,25,14.4,2,1.1,0,1,1,0,23,13,0,11,12,0
THURSTON,Thurston,2009,Rainier Police Department,1755,38,21.7,6,3.4,0,0,0,6,32,18,0,12,19,1
THURSTON,Thurston,2010,Rainier Police Department,1805,28,15.5,2,1.1,0,0,0,2,26,14,1,5,19,1
THURSTON,Thurston,2011,Rainier Police Department,1825,52,28.5,5,2.7,0,0,0,5,47,26,0,19,26,2
THURSTON,Thurston,1994,Tenino Police Department,1360,115,84.6,11,8.1,0,2,0,9,104,77,0,9,92,3
THURSTON,Thurston,1995,Tenino Police Department,2105,181,86,11,5.2,0,0,0,11,170,81,2,25,133,10
THURSTON,Thurston,1996,Tenino Police Department,2135,161,75.4,6,2.8,0,0,1,5,155,73,1,32,109,13
THURSTON,Thurston,1997,Tenino Police Department,2195,142,64.7,4,1.8,0,0,0,4,138,63,1,24,103,10
THURSTON,Thurston,1998,Tenino Police Department,2225,161,72.4,4,1.8,0,0,1,3,157,71,0,28,117,12
THURSTON,Thurston,1999,Tenino Police Department,2245,165,73.5,4,1.8,0,1,0,3,161,72,1,52,98,10
THURSTON,Thurston,2000,Tenino Police Department,2270,147,64.8,4,1.8,0,0,0,4,143,63,2,30,101,10
THURSTON,Thurston,2001,Tenino Police Department,2095,99,47.3,0,0,0,0,0,0,99,47,1,28,67,3
THURSTON,Thurston,2002,Tenino Police Department,2110,70,33.2,0,0,0,0,0,0,70,33,0,15,52,3
THURSTON,Thurston,2003,Tenino Police Department,2140,51,23.8,0,0,0,0,0,0,51,24,0,12,31,8
THURSTON,Thurston,2004,Tenino Police Department,3665,51,13.9,1,0.3,0,0,1,0,50,14,0,2,39,9
THURSTON,Thurston,2005,Tenino Police Department,2150,90,41.9,6,2.8,0,1,0,5,84,39,0,21,58,5
THURSTON,Thurston,2006,Tenino Police Department,2165,83,38.3,1,0.5,0,1,0,0,82,38,0,20,58,4
THURSTON,Thurston,2007,Tenino Police Department,2175,92,42.3,1,0.5,0,0,0,1,91,42,2,27,57,5
THURSTON,Thurston,2008,Tenino Police Department,2185,70,32,4,1.8,0,0,1,3,66,30,0,18,46,2
THURSTON,Thurston,2009,Tenino Police Department,2200,76,34.5,7,3.2,0,1,0,6,69,31,2,22,43,2
THURSTON,Thurston,2010,Tenino Police Department,2195,60,27.3,1,0.5,0,0,0,1,59,27,1,10,47,1
THURSTON,Thurston,2011,Tenino Police Department,2260,43,19,2,0.9,0,0,0,2,41,18,1,10,27,3
THURSTON,Thurston,1994,Thurston County Sheriffs Office,108993,3363,30.9,206,1.9,2,72,14,118,3157,29,20,932,1992,213
THURSTON,Thurston,1995,Thurston County Sheriffs Office,109860,3615,32.9,263,2.4,3,51,40,169,3352,31,16,1076,1984,276
THURSTON,Thurston,1996,Thurston County Sheriffs Office,111245,3174,28.5,199,1.8,4,39,18,138,2975,27,15,958,1810,192
THURSTON,Thurston,1997,Thurston County Sheriffs Office,113130,3257,28.8,207,1.8,1,40,20,146,3050,27,22,914,1886,228
THURSTON,Thurston,1998,Thurston County Sheriffs Office,113815,3541,31.1,241,2.1,5,43,27,166,3300,29,25,1009,2003,263
THURSTON,Thurston,1999,Thurston County Sheriffs Office,114375,2993,26.2,317,2.8,4,56,22,235,2676,23,25,879,1546,226
THURSTON,Thurston,2000,Thurston County Sheriffs Office,115350,3214,27.9,272,2.4,0,52,19,201,2942,26,35,980,1731,196
THURSTON,Thurston,2001,Thurston County Sheriffs Office,116300,3173,27.3,308,2.6,3,50,21,234,2865,25,32,878,1703,252
THURSTON,Thurston,2002,Thurston County Sheriffs Office,117935,3535,30,328,2.8,2,53,26,247,3207,27,35,886,2018,268
THURSTON,Thurston,2003,Thurston County Sheriffs Office,119475,3147,26.3,279,2.3,4,30,24,221,2868,24,27,900,1693,248
THURSTON,Thurston,2004,Thurston County Sheriffs Office,122265,3301,27,266,2.2,2,21,21,222,3035,25,29,962,1802,242
THURSTON,Thurston,2005,Thurston County Sheriffs Office,126450,3564,28.2,321,2.5,0,18,26,277,3243,26,27,889,1974,353
THURSTON,Thurston,2006,Thurston County Sheriffs Office,131805,3320,25.2,289,2.2,3,26,33,227,3031,23,23,921,1839,248
THURSTON,Thurston,2007,Thurston County Sheriffs Office,135605,2896,21.4,244,1.8,3,21,27,193,2652,20,21,778,1577,276
THURSTON,Thurston,2008,Thurston County Sheriffs Office,139605,3625,26,320,2.3,0,32,30,258,3305,24,23,865,2239,178
THURSTON,Thurston,2009,Thurston County Sheriffs Office,139010,3200,23,308,2.2,3,34,43,228,2892,21,30,827,1851,184
THURSTON,Thurston,2010,Thurston County Sheriffs Office,140100,3297,23.5,335,2.4,4,25,27,279,2962,21,27,1115,1682,138
THURSTON,Thurston,2011,Thurston County Sheriffs Office,135830,2868,21.1,263,1.9,3,29,17,214,2605,19,18,1028,1404,155
THURSTON,Thurston,1994,Tumwater Police Department,11200,725,64.7,52,4.6,0,13,7,32,673,60,11,96,518,48
THURSTON,Thurston,1995,Tumwater Police Department,11420,860,75.3,42,3.7,0,9,6,27,818,72,3,168,586,61
THURSTON,Thurston,1996,Tumwater Police Department,11790,792,67.2,33,2.8,1,5,10,17,759,64,5,169,517,68
THURSTON,Thurston,1997,Tumwater Police Department,12130,304,25.1,12,1,0,3,3,6,292,24,1,49,218,24
THURSTON,Thurston,1998,Tumwater Police Department,12230,662,54.1,20,1.6,0,4,9,7,642,53,7,168,414,53
THURSTON,Thurston,1999,Tumwater Police Department,12530,568,45.3,17,1.4,0,2,8,7,551,44,2,160,349,40
THURSTON,Thurston,2000,Tumwater Police Department,12600,510,40.5,30,2.4,0,5,7,18,480,38,6,125,304,45
THURSTON,Thurston,2001,Tumwater Police Department,12770,550,43.1,22,1.7,0,5,5,12,528,41,5,103,382,38
THURSTON,Thurston,2002,Tumwater Police Department,12730,594,46.7,48,3.8,0,27,4,17,546,43,7,99,391,49
THURSTON,Thurston,2003,Tumwater Police Department,12740,507,39.8,49,3.8,0,10,10,29,458,36,6,98,309,45
THURSTON,Thurston,2004,Tumwater Police Department,12850,582,45.3,36,2.8,0,6,7,23,546,43,5,100,386,55
THURSTON,Thurston,2005,Tumwater Police Department,12950,587,45.3,49,3.8,0,12,15,22,538,42,4,109,353,72
THURSTON,Thurston,2006,Tumwater Police Department,13100,547,41.8,36,2.7,0,4,7,25,511,39,0,119,328,64
THURSTON,Thurston,2007,Tumwater Police Department,13340,517,38.8,29,2.2,1,5,8,15,488,37,0,88,340,60
THURSTON,Thurston,2008,Tumwater Police Department,13780,630,45.7,38,2.8,0,8,11,19,592,43,0,127,428,37
THURSTON,Thurston,2009,Tumwater Police Department,16710,567,33.9,58,3.5,0,18,11,29,509,31,1,131,341,36
THURSTON,Thurston,2010,Tumwater Police Department,16770,671,40,50,3,0,14,8,28,621,37,4,147,440,30
THURSTON,Thurston,2011,Tumwater Police Department,17570,599,34.1,44,2.5,1,6,7,30,555,32,3,119,403,30
THURSTON,Thurston,2012,Tumwater Police Department,17900,675,37.7,46,2.6,0,11,9,26,629,35,2,158,440,29
THURSTON,Thurston,1995,Yelm Police Department,2095,159,75.9,12,5.7,0,3,2,7,147,70,2,13,126,6
THURSTON,Thurston,1996,Yelm Police Department,2310,195,84.4,7,3,0,2,1,4,188,81,0,37,149,2
THURSTON,Thurston,1997,Yelm Police Department,2395,199,83.1,12,5,0,3,1,8,187,78,0,40,139,8
THURSTON,Thurston,1998,Yelm Police Department,2560,211,82.4,6,2.3,0,0,1,5,205,80,1,48,148,8
THURSTON,Thurston,1999,Yelm Police Department,2750,223,81.1,10,3.6,0,3,2,5,213,78,1,49,150,13
THURSTON,Thurston,2000,Yelm Police Department,2940,203,69,6,2,0,0,3,3,197,67,1,32,162,2
THURSTON,Thurston,2001,Yelm Police Department,3420,244,71.3,6,1.8,0,0,4,2,238,70,3,37,187,11
THURSTON,Thurston,2002,Yelm Police Department,3485,297,85.2,8,2.3,0,2,3,3,289,83,1,64,215,9
THURSTON,Thurston,2003,Yelm Police Department,3830,286,74.7,9,2.3,0,2,4,3,277,72,0,62,195,20
THURSTON,Thurston,2004,Yelm Police Department,4150,305,73.5,22,5.3,0,7,4,11,283,68,1,41,225,16
THURSTON,Thurston,2005,Yelm Police Department,4455,266,59.7,10,2.2,1,4,1,4,256,58,0,46,193,17
THURSTON,Thurston,2006,Yelm Police Department,4565,305,66.8,22,4.8,0,2,6,14,283,62,0,76,188,19
THURSTON,Thurston,2007,Yelm Police Department,4845,223,46,13,2.7,0,5,2,6,210,43,0,42,152,16
THURSTON,Thurston,2008,Yelm Police Department,5150,245,47.6,14,2.7,0,6,3,5,231,45,1,60,162,8
THURSTON,Thurston,2009,Yelm Police Department,5625,246,43.7,20,3.6,1,3,10,6,226,40,0,32,173,21
THURSTON,Thurston,2010,Yelm Police Department,5900,244,41.4,10,1.7,0,5,4,1,234,40,0,45,172,17
THURSTON,Thurston,2011,Yelm Police Department,7005,300,42.8,17,2.4,0,4,8,5,283,40,0,52,217,14
THURSTON,Thurston,2012,Yelm Police Department,7100,397,55.9,18,2.5,0,5,9,4,379,53,0,55,309,15
WAHKIAKUM,Wahkiakum,1994,COUNTY TOTAL,3085,44,14.3,8,2.6,0,4,0,4,36,12,2,12,19,3
WAHKIAKUM,Wahkiakum,1995,COUNTY TOTAL,3180,131,41.2,23,7.2,0,12,0,11,108,34,0,19,87,2
WAHKIAKUM,Wahkiakum,1996,COUNTY TOTAL,3800,122,32.1,14,3.7,1,7,1,5,108,28,0,30,76,2
WAHKIAKUM,Wahkiakum,1997,COUNTY TOTAL,3900,89,22.8,7,1.8,1,2,0,4,82,21,0,24,58,0
WAHKIAKUM,Wahkiakum,1998,COUNTY TOTAL,3900,90,23.1,2,0.5,0,2,0,0,88,23,0,22,58,8
WAHKIAKUM,Wahkiakum,1999,COUNTY TOTAL,3900,75,19.2,3,0.8,0,1,0,2,72,19,0,30,39,3
WAHKIAKUM,Wahkiakum,2000,COUNTY TOTAL,3900,70,17.9,1,0.3,0,0,0,1,69,18,0,21,48,0
WAHKIAKUM,Wahkiakum,2001,COUNTY TOTAL,3800,51,13.4,3,0.8,0,2,0,1,48,13,1,7,40,0
WAHKIAKUM,Wahkiakum,2002,COUNTY TOTAL,3800,45,11.8,4,1.1,1,0,0,3,41,11,1,1,36,3
WAHKIAKUM,Wahkiakum,2003,COUNTY TOTAL,3800,82,21.6,3,0.8,0,0,0,3,79,21,0,32,41,6
WAHKIAKUM,Wahkiakum,2004,COUNTY TOTAL,3800,81,21.3,8,2.1,0,3,0,5,73,19,0,25,44,4
WAHKIAKUM,Wahkiakum,2005,COUNTY TOTAL,3900,51,13.1,8,2.1,0,1,0,7,43,11,0,16,20,7
WAHKIAKUM,Wahkiakum,2006,COUNTY TOTAL,3900,46,11.8,8,2.1,0,1,0,7,38,10,0,16,17,5
WAHKIAKUM,Wahkiakum,2007,COUNTY TOTAL,4000,56,14,9,2.3,0,2,0,7,47,12,0,19,21,7
WAHKIAKUM,Wahkiakum,2008,COUNTY TOTAL,4100,56,13.7,6,1.5,0,0,1,5,50,12,0,19,28,3
WAHKIAKUM,Wahkiakum,2009,COUNTY TOTAL,4100,25,6.1,8,2,0,1,0,7,17,4,2,7,7,1
WAHKIAKUM,Wahkiakum,2010,COUNTY TOTAL,4150,33,8,2,0.5,0,1,0,1,31,8,0,10,18,3
WAHKIAKUM,Wahkiakum,2011,COUNTY TOTAL,4000,19,4.8,6,1.5,0,0,0,6,13,3,1,3,9,0
WAHKIAKUM,Wahkiakum,1994,Wahkiakum County Sheriffs Office,3085,44,14.3,8,2.6,0,4,0,4,36,12,2,12,19,3
WAHKIAKUM,Wahkiakum,1995,Wahkiakum County Sheriffs Office,3180,131,41.2,23,7.2,0,12,0,11,108,34,0,19,87,2
WAHKIAKUM,Wahkiakum,1996,Wahkiakum County Sheriffs Office,3800,122,32.1,14,3.7,1,7,1,5,108,28,0,30,76,2
WAHKIAKUM,Wahkiakum,1997,Wahkiakum County Sheriffs Office,3900,89,22.8,7,1.8,1,2,0,4,82,21,0,24,58,0
WAHKIAKUM,Wahkiakum,1998,Wahkiakum County Sheriffs Office,3900,90,23.1,2,0.5,0,2,0,0,88,23,0,22,58,8
WAHKIAKUM,Wahkiakum,1999,Wahkiakum County Sheriffs Office,3900,75,19.2,3,0.8,0,1,0,2,72,19,0,30,39,3
WAHKIAKUM,Wahkiakum,2000,Wahkiakum County Sheriffs Office,3900,70,17.9,1,0.3,0,0,0,1,69,18,0,21,48,0
WAHKIAKUM,Wahkiakum,2001,Wahkiakum County Sheriffs Office,3800,51,13.4,3,0.8,0,2,0,1,48,13,1,7,40,0
WAHKIAKUM,Wahkiakum,2002,Wahkiakum County Sheriffs Office,3800,45,11.8,4,1.1,1,0,0,3,41,11,1,1,36,3
WAHKIAKUM,Wahkiakum,2003,Wahkiakum County Sheriffs Office,3800,82,21.6,3,0.8,0,0,0,3,79,21,0,32,41,6
WAHKIAKUM,Wahkiakum,2004,Wahkiakum County Sheriffs Office,3800,81,21.3,8,2.1,0,3,0,5,73,19,0,25,44,4
WAHKIAKUM,Wahkiakum,2005,Wahkiakum County Sheriffs Office,3900,51,13.1,8,2.1,0,1,0,7,43,11,0,16,20,7
WAHKIAKUM,Wahkiakum,2006,Wahkiakum County Sheriffs Office,3900,46,11.8,8,2.1,0,1,0,7,38,10,0,16,17,5
WAHKIAKUM,Wahkiakum,2007,Wahkiakum County Sheriffs Office,4000,56,14,9,2.3,0,2,0,7,47,12,0,19,21,7
WAHKIAKUM,Wahkiakum,2008,Wahkiakum County Sheriffs Office,4100,56,13.7,6,1.5,0,0,1,5,50,12,0,19,28,3
WAHKIAKUM,Wahkiakum,2009,Wahkiakum County Sheriffs Office,4100,25,6.1,8,2,0,1,0,7,17,4,2,7,7,1
WAHKIAKUM,Wahkiakum,2010,Wahkiakum County Sheriffs Office,4150,33,8,2,0.5,0,1,0,1,31,8,0,10,18,3
WAHKIAKUM,Wahkiakum,2011,Wahkiakum County Sheriffs Office,4000,19,4.8,6,1.5,0,0,0,6,13,3,1,3,9,0
WALLA WALLA,Walla Walla,1994,COUNTY TOTAL,52600,3726,70.8,427,8.1,4,49,26,348,3299,63,29,566,2590,114
WALLA WALLA,Walla Walla,1995,COUNTY TOTAL,52700,3861,73.3,351,6.7,0,38,35,278,3510,67,30,634,2701,145
WALLA WALLA,Walla Walla,1996,COUNTY TOTAL,53400,3494,65.4,343,6.4,2,43,26,272,3151,59,32,617,2372,130
WALLA WALLA,Walla Walla,1997,COUNTY TOTAL,54000,3807,70.5,344,6.4,3,47,41,253,3463,64,12,629,2652,170
WALLA WALLA,Walla Walla,1998,COUNTY TOTAL,54600,3224,59,339,6.2,0,49,27,263,2885,53,22,589,2147,127
WALLA WALLA,Walla Walla,1999,COUNTY TOTAL,54600,2667,48.8,178,3.3,0,25,28,125,2489,46,7,510,1846,126
WALLA WALLA,Walla Walla,2000,COUNTY TOTAL,54200,2460,45.4,219,4,0,51,26,142,2241,41,6,422,1691,122
WALLA WALLA,Walla Walla,2001,COUNTY TOTAL,55200,2570,46.6,192,3.5,2,50,22,118,2378,43,2,448,1811,117
WALLA WALLA,Walla Walla,2002,COUNTY TOTAL,55400,2326,42,175,3.2,0,57,22,96,2151,39,4,396,1662,89
WALLA WALLA,Walla Walla,2003,COUNTY TOTAL,55800,2522,45.2,157,2.8,0,39,23,95,2365,42,30,450,1772,113
WALLA WALLA,Walla Walla,2004,COUNTY TOTAL,56700,2197,38.7,166,2.9,0,44,21,101,2031,36,21,351,1520,139
WALLA WALLA,Walla Walla,2005,COUNTY TOTAL,57500,2112,36.7,174,3,0,57,14,103,1938,34,12,337,1484,105
WALLA WALLA,Walla Walla,2006,COUNTY TOTAL,57900,2114,36.5,164,2.8,1,45,14,104,1950,34,7,323,1534,86
WALLA WALLA,Walla Walla,2007,COUNTY TOTAL,58300,2342,40.2,137,2.3,0,39,13,85,2205,38,21,413,1671,100
WALLA WALLA,Walla Walla,2008,COUNTY TOTAL,58600,2096,35.8,148,2.5,1,36,13,98,1948,33,11,375,1465,97
WALLA WALLA,Walla Walla,2009,COUNTY TOTAL,59200,2229,37.7,136,2.3,0,45,17,74,2093,35,11,508,1500,74
WALLA WALLA,Walla Walla,2010,COUNTY TOTAL,59600,1981,33.2,152,2.6,1,31,26,94,1829,31,6,375,1369,79
WALLA WALLA,Walla Walla,2011,COUNTY TOTAL,58800,2119,36,168,2.9,3,33,23,109,1951,33,15,362,1509,65
WALLA WALLA,Walla Walla,1994,College Place Police Department,6710,307,45.8,12,1.8,0,5,1,6,295,44,0,55,233,7
WALLA WALLA,Walla Walla,1995,College Place Police Department,6735,242,35.9,2,0.3,0,1,0,1,240,36,0,42,186,12
WALLA WALLA,Walla Walla,1996,College Place Police Department,6865,257,37.4,6,0.9,0,1,1,4,251,37,3,47,194,7
WALLA WALLA,Walla Walla,1997,College Place Police Department,6980,278,39.8,13,1.9,0,2,2,9,265,38,1,38,219,7
WALLA WALLA,Walla Walla,1998,College Place Police Department,7110,237,33.3,24,3.4,0,1,0,23,213,30,2,53,151,7
WALLA WALLA,Walla Walla,1999,College Place Police Department,7395,198,26.8,6,0.8,0,1,0,5,192,26,1,40,144,7
WALLA WALLA,Walla Walla,2000,College Place Police Department,7430,153,20.6,17,2.3,0,1,1,15,136,18,1,17,113,5
WALLA WALLA,Walla Walla,2001,College Place Police Department,7945,189,23.8,11,1.4,1,3,0,7,178,22,0,36,137,5
WALLA WALLA,Walla Walla,2002,College Place Police Department,8035,189,23.5,8,1,0,5,0,3,181,23,0,36,137,8
WALLA WALLA,Walla Walla,2003,College Place Police Department,8165,196,24,10,1.2,0,3,1,6,186,23,0,20,159,7
WALLA WALLA,Walla Walla,2004,College Place Police Department,8560,191,22.3,10,1.2,0,4,0,6,181,21,1,15,150,15
WALLA WALLA,Walla Walla,2005,College Place Police Department,8690,172,19.8,6,0.7,0,2,0,4,166,19,3,16,138,9
WALLA WALLA,Walla Walla,2006,College Place Police Department,8770,139,15.8,4,0.5,0,3,0,1,135,15,0,8,124,3
WALLA WALLA,Walla Walla,2007,College Place Police Department,8860,260,29.3,8,0.9,0,3,1,4,252,28,1,34,210,7
WALLA WALLA,Walla Walla,2008,College Place Police Department,8935,216,24.2,3,0.3,0,2,0,1,213,24,0,28,175,10
WALLA WALLA,Walla Walla,2009,College Place Police Department,9035,249,27.6,2,0.2,0,1,0,1,247,27,0,48,195,4
WALLA WALLA,Walla Walla,2010,College Place Police Department,9165,194,21.2,4,0.4,0,2,1,1,190,21,0,29,155,6
WALLA WALLA,Walla Walla,2011,College Place Police Department,8780,202,23,13,1.5,0,3,1,9,189,22,1,28,154,6
WALLA WALLA,Walla Walla,1994,Waitsburg Police Department,1130,52,46,1,0.9,0,0,0,1,51,45,3,9,37,2
WALLA WALLA,Walla Walla,1995,Waitsburg Police Department,1145,93,81.2,6,5.2,0,0,0,6,87,76,1,20,63,3
WALLA WALLA,Walla Walla,1996,Waitsburg Police Department,1224,72,58.8,4,3.3,0,3,0,1,68,56,0,29,34,5
WALLA WALLA,Walla Walla,1997,Waitsburg Police Department,0,0,,0,,0,0,0,0,0,,0,0,0,0
WALLA WALLA,Walla Walla,1994,Walla Walla County Sheriffs Office,16030,558,34.8,50,3.1,2,5,1,42,508,32,9,118,352,29
WALLA WALLA,Walla Walla,1995,Walla Walla County Sheriffs Office,15950,571,35.8,56,3.5,0,5,2,49,515,32,5,141,331,38
WALLA WALLA,Walla Walla,1996,Walla Walla County Sheriffs Office,16381,502,30.6,46,2.8,1,7,1,37,456,28,0,120,313,23
WALLA WALLA,Walla Walla,1997,Walla Walla County Sheriffs Office,17920,552,30.8,38,2.1,2,7,1,28,514,29,2,132,358,22
WALLA WALLA,Walla Walla,1998,Walla Walla County Sheriffs Office,18050,540,29.9,48,2.7,0,5,1,42,492,27,6,138,322,26
WALLA WALLA,Walla Walla,1999,Walla Walla County Sheriffs Office,18005,476,26.4,26,1.4,0,4,1,21,450,25,2,151,270,27
WALLA WALLA,Walla Walla,2000,Walla Walla County Sheriffs Office,17830,427,23.9,27,1.5,0,6,3,18,400,22,0,94,275,31
WALLA WALLA,Walla Walla,2001,Walla Walla County Sheriffs Office,17755,556,31.3,35,2,1,12,0,22,521,29,2,129,357,33
WALLA WALLA,Walla Walla,2002,Walla Walla County Sheriffs Office,17815,443,24.9,40,2.2,0,16,0,24,403,23,1,89,294,19
WALLA WALLA,Walla Walla,2003,Walla Walla County Sheriffs Office,17925,447,24.9,25,1.4,0,6,3,16,422,24,2,111,278,31
WALLA WALLA,Walla Walla,2004,Walla Walla County Sheriffs Office,17640,461,26.1,28,1.6,0,7,0,21,433,25,3,100,300,30
WALLA WALLA,Walla Walla,2005,Walla Walla County Sheriffs Office,18180,428,23.5,35,1.9,0,14,1,20,393,22,0,84,282,27
WALLA WALLA,Walla Walla,2006,Walla Walla County Sheriffs Office,18470,431,23.3,28,1.5,0,7,1,20,403,22,0,114,261,28
WALLA WALLA,Walla Walla,2007,Walla Walla County Sheriffs Office,18540,402,21.7,17,0.9,0,6,0,11,385,21,0,94,266,25
WALLA WALLA,Walla Walla,2008,Walla Walla County Sheriffs Office,18315,355,19.4,19,1,0,8,1,10,336,18,0,83,238,15
WALLA WALLA,Walla Walla,2009,Walla Walla County Sheriffs Office,18555,438,23.6,24,1.3,0,10,1,13,414,22,0,158,240,16
WALLA WALLA,Walla Walla,2010,Walla Walla County Sheriffs Office,18665,373,20,31,1.7,1,10,2,18,342,18,0,117,209,16
WALLA WALLA,Walla Walla,2011,Walla Walla County Sheriffs Office,18350,393,21.4,25,1.4,0,8,2,15,368,20,3,90,251,24
WALLA WALLA,Walla Walla,1994,Walla Walla Police Department,28730,2809,97.8,364,12.7,2,39,24,299,2445,85,17,384,1968,76
WALLA WALLA,Walla Walla,1995,Walla Walla Police Department,28870,2955,102.4,287,9.9,0,32,33,222,2668,92,24,431,2121,92
WALLA WALLA,Walla Walla,1996,Walla Walla Police Department,28930,2663,92,287,9.9,1,32,24,230,2376,82,29,421,1831,95
WALLA WALLA,Walla Walla,1997,Walla Walla Police Department,29100,2977,102.3,293,10.1,1,38,38,216,2684,92,9,459,2075,141
WALLA WALLA,Walla Walla,1998,Walla Walla Police Department,29440,2447,83.1,267,9.1,0,43,26,198,2180,74,14,398,1674,94
WALLA WALLA,Walla Walla,1999,Walla Walla Police Department,29200,1993,68.3,146,5,0,20,27,99,1847,63,4,319,1432,92
